Overdensity at virialization     Overdensity at maximum radius		Radius ratio 		        Time ratio 
        146.8855600129 	  | 		 5.5516934685e+00    	|     4.9995488266e-01  	|	1.4897567286	|	True
        10.8560950061 	  | 		 4.8847616769e+00    	|     8.7467600091e-01  	|	1.3823290135	|	False
        110.2317977395 	  | 		 5.2052509261e+00    	|     4.7458500325e-01  	|	1.6166768589	|	True
        121.2482483249 	  | 		 5.3438397355e+00    	|     4.8621419248e-01  	|	1.5611077272	|	True
        128.7316007472 	  | 		 5.4160858183e+00    	|     4.9149189199e-01  	|	1.5348034033	|	True
        133.7509900079 	  | 		 5.4582007899e+00    	|     4.9427116047e-01  	|	1.5202995652	|	True
        137.1158889105 	  | 		 5.4842483865e+00    	|     4.9595033689e-01  	|	1.5115300656	|	True
        139.4493755415 	  | 		 5.5014684605e+00    	|     4.9701604018e-01  	|	1.5058617696	|	True
